==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 8306117
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  ---------------------------------------------------------------------------------------
  igvnd_wMK   IteratedGreedyVNDJobSolver  100              1             1               
  igvnd_wDLY  IteratedGreedyVNDJobSolver  1                100           1               
  igvnd_wMOV  IteratedGreedyVNDJobSolver  1                1             100             
==================================================================


==================================================================
  HEURISTIC vs MILP  —  relative gap per instance type
  gap = (MILP_obj - heuristic_obj) / MILP_obj
  gap > 0  =>  heuristic BETTER (lower objective);  < 0  => worse
  heuristic: igvnd_wMK / igvnd_wDLY / igvnd_wMOV   (MILP rows from cache)
==================================================================
  -- Relative objective gap, by weight profile --
  [wMK  (100/1/1  makespan-priority)]
  scn_two_rows_medium_P5_R5_seed9    igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed9    igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed9    igvnd_wMK   heuristic_     6952.50      68.50     100.50     2         -      60.0
  scn_two_rows_tight_P5_R10_seed9    igvnd_wDLY  heuristic_     9829.50      71.50      97.50     8         -      60.1
  scn_two_rows_tight_P5_R10_seed9    igvnd_wMOV  heuristic_      170.00      68.50     101.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed9    igvnd_wMK   heuristic_    12487.00     118.50     637.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed9    igvnd_wDLY  heuristic_    57599.50     129.50     574.50    20         -      60.0
  scn_two_rows_tight_P5_R20_seed9    igvnd_wMOV  heuristic_      718.50     119.50     599.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed9    igvnd_wMK   heuristic_    23895.50     218.50    2045.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed9    igvnd_wDLY  heuristic_   204272.50     222.50    2040.50     0         -      60.2
  scn_two_rows_tight_P5_R30_seed9    igvnd_wMOV  heuristic_     2267.00     220.50    2046.50     0         -      60.0
  scn_two_rows_tight_P5_R5_seed9     igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed9     igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed9     igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed10      igvnd_wMK   heuristic_     6678.50      66.50      16.50    12         -      60.0
  scn_chain_loose_P5_R10_seed10      igvnd_wDLY  heuristic_      638.50      70.50       5.50    18         -      60.0
  scn_chain_loose_P5_R10_seed10      igvnd_wMOV  heuristic_      114.00      74.00      40.00     0         -      60.1
  scn_chain_loose_P5_R20_seed10      igvnd_wMK   heuristic_    14042.50     135.00     500.50    42         -      60.1
  scn_chain_loose_P5_R20_seed10      igvnd_wDLY  heuristic_    44768.50     134.50     446.00    34         -      60.1
  scn_chain_loose_P5_R20_seed10      igvnd_wMOV  heuristic_      764.00     156.00     608.00     0         -      60.0
  scn_chain_loose_P5_R30_seed10      igvnd_wMK   heuristic_    26302.50     241.50    2078.50    74         -      60.0
  scn_chain_loose_P5_R30_seed10      igvnd_wDLY  heuristic_   154160.00     248.00    1538.50    62         -      60.1
  scn_chain_loose_P5_R30_seed10      igvnd_wMOV  heuristic_     2305.00     254.00    2051.00     0         -      60.1
  scn_chain_loose_P5_R5_seed10       igvnd_wMK   heuristic_     3504.00      35.00       0.00     4         -      60.0
  scn_chain_loose_P5_R5_seed10       igvnd_wDLY  heuristic_       38.00      36.00       0.00     2         -      60.0
  scn_chain_loose_P5_R5_seed10       igvnd_wMOV  heuristic_       36.00      36.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed10     igvnd_wMK   heuristic_     6748.50      66.50      78.50    20         -      60.1
  scn_chain_medium_P5_R10_seed10     igvnd_wDLY  heuristic_     6431.00      67.00      63.50    14         -      60.0
  scn_chain_medium_P5_R10_seed10     igvnd_wMOV  heuristic_      176.00      71.00     105.00     0         -      60.0
  scn_chain_medium_P5_R20_seed10     igvnd_wMK   heuristic_    14320.50     135.50     724.50    46         -      60.0
  scn_chain_medium_P5_R20_seed10     igvnd_wDLY  heuristic_    63441.00     139.00     632.50    52         -      60.0
  scn_chain_medium_P5_R20_seed10     igvnd_wMOV  heuristic_      953.50     159.00     794.50     0         -      60.1
  scn_chain_medium_P5_R30_seed10     igvnd_wMK   heuristic_    26215.00     241.00    2033.00    82         -      60.0
  scn_chain_medium_P5_R30_seed10     igvnd_wDLY  heuristic_   211824.50     258.50    2115.00    66         -      60.1
  scn_chain_medium_P5_R30_seed10     igvnd_wMOV  heuristic_     2674.00     254.00    2420.00     0         -      60.2
  scn_chain_medium_P5_R5_seed10      igvnd_wMK   heuristic_     3504.00      35.00       0.00     4         -      60.0
  scn_chain_medium_P5_R5_seed10      igvnd_wDLY  heuristic_       38.00      36.00       0.00     2         -      60.0
  scn_chain_medium_P5_R5_seed10      igvnd_wMOV  heuristic_       37.00      36.00       1.00     0         -      60.0
  scn_chain_tight_P5_R10_seed10      igvnd_wMK   heuristic_     6776.50      66.50     112.50    14         -      60.1
  scn_chain_tight_P5_R10_seed10      igvnd_wDLY  heuristic_    11128.50      66.50     110.50    12         -      60.0
  scn_chain_tight_P5_R10_seed10      igvnd_wMOV  heuristic_      222.00      71.00     151.00     0         -      60.0
  scn_chain_tight_P5_R20_seed10      igvnd_wMK   heuristic_    14380.00     135.50     794.00    36         -      60.0
  scn_chain_tight_P5_R20_seed10      igvnd_wDLY  heuristic_    75949.00     151.00     757.50    48         -      60.1
  scn_chain_tight_P5_R20_seed10      igvnd_wMOV  heuristic_     1100.00     147.00     953.00     0         -      60.1
  scn_chain_tight_P5_R30_seed10      igvnd_wMK   heuristic_    26411.00     237.00    2651.00    60         -      60.2
  scn_chain_tight_P5_R30_seed10      igvnd_wDLY  heuristic_   224520.00     256.00    2242.00    64         -      60.1
  scn_chain_tight_P5_R30_seed10      igvnd_wMOV  heuristic_     2927.00     254.00    2673.00     0         -      60.1
  scn_chain_tight_P5_R5_seed10       igvnd_wMK   heuristic_     3504.00      35.00       0.00     4         -      60.0
  scn_chain_tight_P5_R5_seed10       igvnd_wDLY  heuristic_       39.00      35.00       0.00     4         -      60.0
  scn_chain_tight_P5_R5_seed10       igvnd_wMOV  heuristic_       49.00      36.00      13.00     0         -      60.0
  scn_hub_loose_P5_R10_seed10        igvnd_wMK   heuristic_     6360.00      63.50      10.00     0         -      60.0
  scn_hub_loose_P5_R10_seed10        igvnd_wDLY  heuristic_      715.50      65.50       6.50     0         -      60.0
  scn_hub_loose_P5_R10_seed10        igvnd_wMOV  heuristic_       72.00      65.50       6.50     0         -      60.1
  scn_hub_loose_P5_R20_seed10        igvnd_wMK   heuristic_    13084.50     126.50     434.50     0         -      60.0
  scn_hub_loose_P5_R20_seed10        igvnd_wDLY  heuristic_    39529.50     129.50     394.00     0         -      60.0
  scn_hub_loose_P5_R20_seed10        igvnd_wMOV  heuristic_      524.00     130.50     393.50     0         -      60.0
  scn_hub_loose_P5_R30_seed10        igvnd_wMK   heuristic_    24851.50     232.50    1555.50    46         -      60.1
  scn_hub_loose_P5_R30_seed10        igvnd_wDLY  heuristic_   144498.00     238.00    1442.00    60         -      60.0
  scn_hub_loose_P5_R30_seed10        igvnd_wMOV  heuristic_     1816.00     243.00    1573.00     0         -      60.2
  scn_hub_loose_P5_R5_seed10         igvnd_wMK   heuristic_     3502.00      35.00       0.00     2         -      60.0
  scn_hub_loose_P5_R5_seed10         igvnd_wDLY  heuristic_       37.00      35.00       0.00     2         -      60.0
  scn_hub_loose_P5_R5_seed10         igvnd_wMOV  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed10       igvnd_wMK   heuristic_     6411.50      63.50      61.50     0         -      60.0
  scn_hub_medium_P5_R10_seed10       igvnd_wDLY  heuristic_     6213.50      63.50      61.50     0         -      60.0
  scn_hub_medium_P5_R10_seed10       igvnd_wMOV  heuristic_      125.00      63.50      61.50     0         -      60.1
  scn_hub_medium_P5_R20_seed10       igvnd_wMK   heuristic_    13516.50     129.00     580.50    36         -      60.0
  scn_hub_medium_P5_R20_seed10       igvnd_wDLY  heuristic_    56629.50     129.50     565.00     0         -      60.0
  scn_hub_medium_P5_R20_seed10       igvnd_wMOV  heuristic_      696.50     127.50     569.00     0         -      60.0
  scn_hub_medium_P5_R30_seed10       igvnd_wMK   heuristic_    25015.50     229.50    2015.50    50         -      60.1
  scn_hub_medium_P5_R30_seed10       igvnd_wDLY  heuristic_   170425.00     235.00    1701.50    40         -      60.1
  scn_hub_medium_P5_R30_seed10       igvnd_wMOV  heuristic_     2298.00     236.00    2062.00     0         -      60.0
  scn_hub_medium_P5_R5_seed10        igvnd_wMK   heuristic_     3502.00      35.00       0.00     2         -      60.0
  scn_hub_medium_P5_R5_seed10        igvnd_wDLY  heuristic_      399.50      49.50       3.50     0         -      60.0
  scn_hub_medium_P5_R5_seed10        igvnd_wMOV  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed10        igvnd_wMK   heuristic_     6457.50      63.50     107.50     0         -      60.0
  scn_hub_tight_P5_R10_seed10        igvnd_wDLY  heuristic_    10813.50      63.50     107.50     0         -      60.1
  scn_hub_tight_P5_R10_seed10        igvnd_wMOV  heuristic_      171.00      63.50     107.50     0         -      60.0
  scn_hub_tight_P5_R20_seed10        igvnd_wMK   heuristic_    12972.00     122.50     714.00     8         -      60.1
  scn_hub_tight_P5_R20_seed10        igvnd_wDLY  heuristic_    68629.50     129.50     685.00     0         -      60.1
  scn_hub_tight_P5_R20_seed10        igvnd_wMOV  heuristic_      811.50     125.50     686.00     0         -      60.0
  scn_hub_tight_P5_R30_seed10        igvnd_wMK   heuristic_    24734.00     225.50    2116.00    68         -      60.1
  scn_hub_tight_P5_R30_seed10        igvnd_wDLY  heuristic_   210148.00     248.00    2099.00     0         -      60.2
  scn_hub_tight_P5_R30_seed10        igvnd_wMOV  heuristic_     2412.50     236.00    2176.50     0         -      60.1
  scn_hub_tight_P5_R5_seed10         igvnd_wMK   heuristic_     3503.00      35.00       1.00     2         -      60.0
  scn_hub_tight_P5_R5_seed10         igvnd_wDLY  heuristic_     1299.50      49.50      12.50     0         -      60.0
  scn_hub_tight_P5_R5_seed10         igvnd_wMOV  heuristic_       40.00      35.00       5.00     0         -      60.0
  scn_none_tight_P5_R10_seed10       igvnd_wMK   heuristic_     6245.50      61.50      95.50     0         -      60.0
  scn_none_tight_P5_R10_seed10       igvnd_wDLY  heuristic_     9611.50      61.50      95.50     0         -      60.0
  scn_none_tight_P5_R10_seed10       igvnd_wMOV  heuristic_      157.00      61.50      95.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed10   igvnd_wMK   heuristic_     6168.00      61.50      10.00     8         -      60.0
  scn_two_rows_loose_P5_R10_seed10   igvnd_wDLY  heuristic_       73.50      65.50       0.00     8         -      60.0
  scn_two_rows_loose_P5_R10_seed10   igvnd_wMOV  heuristic_       68.00      65.50       2.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed10   igvnd_wMK   heuristic_    12647.50     122.50     385.50    12         -      60.1
  scn_two_rows_loose_P5_R20_seed10   igvnd_wDLY  heuristic_    33586.50     126.50     334.50    10         -      60.5
  scn_two_rows_loose_P5_R20_seed10   igvnd_wMOV  heuristic_      486.50     126.50     360.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed10   igvnd_wMK   heuristic_    22732.50     213.50    1382.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed10   igvnd_wDLY  heuristic_   132678.50     228.50    1324.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed10   igvnd_wMOV  heuristic_     1524.50     221.50    1303.00     0         -      60.1
  scn_two_rows_loose_P5_R5_seed10    igvnd_wMK   heuristic_     3500.00      35.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed10    igvnd_wDLY  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed10    igvnd_wMOV  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed10  igvnd_wMK   heuristic_     6213.50      61.50      55.50     8         -      60.0
  scn_two_rows_medium_P5_R10_seed10  igvnd_wDLY  heuristic_     5520.50      62.50      54.50     8         -      60.0
  scn_two_rows_medium_P5_R10_seed10  igvnd_wMOV  heuristic_      124.00      63.50      60.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed10  igvnd_wMK   heuristic_    13002.00     124.50     552.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed10  igvnd_wDLY  heuristic_    52636.50     126.50     525.00    10         -      60.1
  scn_two_rows_medium_P5_R20_seed10  igvnd_wMOV  heuristic_      656.50     124.50     532.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed10  igvnd_wMK   heuristic_    23089.00     213.50    1739.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed10  igvnd_wDLY  heuristic_   170026.50     226.50    1698.00     0         -      60.5
  scn_two_rows_medium_P5_R30_seed10  igvnd_wMOV  heuristic_     1879.00     211.50    1667.50     0         -      60.1
  scn_two_rows_medium_P5_R5_seed10   igvnd_wMK   heuristic_     3500.00      35.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed10   igvnd_wDLY  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed10   igvnd_wMOV  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed10   igvnd_wMK   heuristic_     6252.00      61.50      98.00     4         -      60.0
  scn_two_rows_tight_P5_R10_seed10   igvnd_wDLY  heuristic_     9865.50      61.50      98.00     4         -      60.0
  scn_two_rows_tight_P5_R10_seed10   igvnd_wMOV  heuristic_      163.00      63.50      99.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed10   igvnd_wMK   heuristic_    13055.00     123.50     705.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed10   igvnd_wDLY  heuristic_    65583.50     129.50     654.50     4         -      60.0
  scn_two_rows_tight_P5_R20_seed10   igvnd_wMOV  heuristic_      787.50     127.50     660.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed10   igvnd_wMK   heuristic_    23256.50     213.50    1906.50     0         -      60.0
  scn_two_rows_tight_P5_R30_seed10   igvnd_wDLY  heuristic_   194925.00     225.00    1947.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed10   igvnd_wMOV  heuristic_     2148.50     226.50    1922.00     0         -      60.1
  scn_two_rows_tight_P5_R5_seed10    igvnd_wMK   heuristic_     3500.00      35.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed10    igvnd_wDLY  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed10    igvnd_wMOV  heuristic_       35.00      35.00       0.00     0         -      60.0
==================================================================
